file_name,unique_id,cultivar,growing_season,year,gt_volume_ml,pred_volume_ml,chamfer_mm,precision,recall,f1,encoder_ms,latent_save_ms,decoder_ms,convex_hull_ms,exec_time_ms
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_065.ply,2025-000,Kitahime,,2025,155.1429522,188.83,4.027152,65.0,68.4,66.6,172.05,0.11,10.3,19.87,202.33
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_081.ply,2025-000,Kitahime,,2025,155.1429522,119.65,4.731955,61.0,50.2,55.1,4.54,0.06,9.47,10.91,25.0
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_097.ply,2025-000,Kitahime,,2025,155.1429522,208.98,4.41763,57.3,61.8,59.5,4.16,0.06,9.46,13.81,27.49
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_111.ply,2025-000,Kitahime,,2025,155.1429522,164.11,3.971144,69.3,69.1,69.2,4.09,0.06,9.47,11.59,25.21
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_127.ply,2025-000,Kitahime,,2025,155.1429522,201.12,4.195854,61.5,65.7,63.5,4.08,0.05,9.45,13.4,26.98
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_144.ply,2025-000,Kitahime,,2025,155.1429522,196.61,4.106685,62.5,66.9,64.6,4.12,0.05,9.47,13.82,27.46
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_158.ply,2025-000,Kitahime,,2025,155.1429522,173.77,3.916594,68.5,70.1,69.3,4.17,0.06,9.46,13.66,27.36
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_172.ply,2025-000,Kitahime,,2025,155.1429522,137.32,4.514543,64.8,57.9,61.2,4.08,0.05,9.45,11.4,24.99
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_188.ply,2025-000,Kitahime,,2025,155.1429522,158.12,3.63453,75.8,74.4,75.1,4.12,0.05,9.44,11.3,24.92
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_204.ply,2025-000,Kitahime,,2025,155.1429522,134.91,4.646419,63.4,54.4,58.6,4.07,0.05,9.47,10.44,24.04
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_217.ply,2025-000,Kitahime,,2025,155.1429522,167.0,3.702804,74.7,75.5,75.1,4.13,0.05,9.44,14.38,28.0
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_233.ply,2025-000,Kitahime,,2025,155.1429522,180.37,3.845153,69.0,71.9,70.4,4.13,0.06,9.46,13.29,26.95
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_249.ply,2025-000,Kitahime,,2025,155.1429522,176.43,3.800891,71.3,73.2,72.2,4.34,0.05,9.45,14.08,27.92
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_263.ply,2025-000,Kitahime,,2025,155.1429522,164.09,3.590994,75.4,76.2,75.8,4.12,0.05,9.46,12.98,26.62
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_277.ply,2025-000,Kitahime,,2025,155.1429522,162.63,3.838383,72.3,71.5,71.9,4.0,0.05,9.43,12.63,26.12
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_294.ply,2025-000,Kitahime,,2025,155.1429522,116.92,4.7815,61.0,50.4,55.2,4.01,0.06,9.45,10.03,23.56
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_309.ply,2025-000,Kitahime,,2025,155.1429522,113.46,4.957665,57.2,46.5,51.3,4.02,0.05,9.46,10.49,24.03
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_321.ply,2025-000,Kitahime,,2025,155.1429522,168.76,3.507882,75.1,76.6,75.8,4.05,0.06,9.47,12.57,26.15
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_337.ply,2025-000,Kitahime,,2025,155.1429522,166.12,3.644807,73.9,74.6,74.3,4.04,0.06,9.45,12.58,26.14
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_355.ply,2025-000,Kitahime,,2025,155.1429522,146.58,4.075732,72.0,67.0,69.4,4.01,0.05,9.46,11.29,24.82
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_370.ply,2025-000,Kitahime,,2025,155.1429522,150.31,3.745771,74.6,71.0,72.7,4.01,0.06,9.46,11.17,24.7
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_383.ply,2025-000,Kitahime,,2025,155.1429522,133.64,3.824259,72.2,65.5,68.7,4.09,0.06,9.46,11.56,25.17
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_400.ply,2025-000,Kitahime,,2025,155.1429522,117.01,4.280395,66.8,57.3,61.7,4.11,0.05,9.43,11.18,24.78
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_416.ply,2025-000,Kitahime,,2025,155.1429522,190.34,3.743207,67.2,71.0,69.0,4.08,0.05,9.46,13.61,27.21
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_430.ply,2025-000,Kitahime,,2025,155.1429522,179.55,3.62172,72.6,75.9,74.2,4.07,0.06,9.44,13.33,26.9
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_445.ply,2025-000,Kitahime,,2025,155.1429522,159.47,3.319172,79.5,80.4,79.9,4.06,0.05,9.46,12.35,25.92
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_463.ply,2025-000,Kitahime,,2025,155.1429522,162.69,3.278924,78.3,78.6,78.4,4.08,0.05,9.45,11.07,24.65
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_477.ply,2025-000,Kitahime,,2025,155.1429522,158.85,2.956081,83.6,83.4,83.5,4.15,0.05,9.46,12.59,26.26
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_493.ply,2025-000,Kitahime,,2025,155.1429522,160.23,2.907882,83.7,83.7,83.7,4.17,0.05,9.44,12.37,26.04
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_512.ply,2025-000,Kitahime,,2025,155.1429522,165.72,3.244168,77.9,78.9,78.4,4.11,0.05,9.44,11.86,25.47
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_525.ply,2025-000,Kitahime,,2025,155.1429522,154.04,3.231294,80.5,79.2,79.8,4.11,0.06,9.45,11.45,25.07
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_539.ply,2025-000,Kitahime,,2025,155.1429522,180.76,3.694449,71.7,74.8,73.2,4.06,0.06,9.46,13.5,27.08
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_555.ply,2025-000,Kitahime,,2025,155.1429522,168.03,3.462995,75.2,76.8,76.0,4.09,0.06,9.43,12.71,26.3
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_572.ply,2025-000,Kitahime,,2025,155.1429522,194.84,3.892436,64.4,69.1,66.6,4.15,0.05,9.46,14.1,27.77
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_586.ply,2025-000,Kitahime,,2025,155.1429522,150.97,3.528169,77.7,75.5,76.6,4.05,0.05,9.44,13.03,26.58
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_604.ply,2025-000,Kitahime,,2025,155.1429522,139.59,3.155024,83.0,79.4,81.1,4.16,0.05,9.46,11.78,25.46
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_619.ply,2025-000,Kitahime,,2025,155.1429522,123.04,3.834962,75.1,68.7,71.8,4.16,0.05,9.44,12.2,25.85
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_632.ply,2025-000,Kitahime,,2025,155.1429522,117.24,4.021036,71.6,63.6,67.4,4.21,0.05,9.46,11.18,24.91
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_650.ply,2025-000,Kitahime,,2025,155.1429522,150.6,3.268984,82.1,80.1,81.1,4.16,0.07,9.45,12.35,26.04
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_069.ply,2025-001,Kitahime,,2025,232.6776608,241.35,6.589661,42.9,41.7,42.3,3.91,0.06,9.47,16.05,29.49
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_101.ply,2025-001,Kitahime,,2025,232.6776608,207.49,6.566919,48.6,42.8,45.5,3.92,0.06,9.43,13.61,27.03
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_116.ply,2025-001,Kitahime,,2025,232.6776608,218.91,6.648965,46.6,42.5,44.5,4.24,0.08,9.48,12.51,26.32
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_131.ply,2025-001,Kitahime,,2025,232.6776608,214.68,6.685588,45.1,40.4,42.7,5.33,0.06,9.44,13.27,28.11
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_150.ply,2025-001,Kitahime,,2025,232.6776608,225.37,6.650281,45.4,42.2,43.7,3.94,0.06,9.46,13.01,26.48
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_170.ply,2025-001,Kitahime,,2025,232.6776608,226.06,6.530661,45.0,41.5,43.2,4.16,0.06,9.47,13.58,27.27
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_185.ply,2025-001,Kitahime,,2025,232.6776608,242.48,6.597181,42.8,41.6,42.2,3.94,0.05,9.44,16.52,29.97
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_201.ply,2025-001,Kitahime,,2025,232.6776608,241.63,6.615236,42.7,41.4,42.0,3.98,0.06,9.45,15.29,28.78
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_217.ply,2025-001,Kitahime,,2025,232.6776608,210.93,6.604649,47.5,42.3,44.7,4.03,0.06,9.46,13.74,27.3
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_236.ply,2025-001,Kitahime,,2025,232.6776608,228.21,6.452613,44.9,42.0,43.4,4.18,0.07,9.47,14.33,28.05
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_251.ply,2025-001,Kitahime,,2025,232.6776608,222.57,6.745838,44.8,41.3,43.0,4.11,0.06,9.46,13.14,26.77
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_269.ply,2025-001,Kitahime,,2025,232.6776608,219.88,6.669694,45.1,41.0,43.0,3.93,0.05,9.45,13.61,27.04
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_286.ply,2025-001,Kitahime,,2025,232.6776608,212.08,6.732082,46.5,41.5,43.9,3.94,0.06,9.46,12.55,26.01
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_303.ply,2025-001,Kitahime,,2025,232.6776608,206.78,6.552492,48.1,42.2,45.0,4.05,0.06,9.46,12.76,26.34
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_320.ply,2025-001,Kitahime,,2025,232.6776608,213.8,6.586244,47.4,42.6,44.9,3.93,0.06,9.45,13.09,26.54
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_335.ply,2025-001,Kitahime,,2025,232.6776608,210.57,6.635965,47.5,42.4,44.8,3.95,0.06,9.46,13.44,26.91
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_353.ply,2025-001,Kitahime,,2025,232.6776608,220.86,6.609807,46.1,42.1,44.0,3.88,0.05,9.46,12.94,26.33
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_370.ply,2025-001,Kitahime,,2025,232.6776608,227.47,6.576888,45.0,42.0,43.5,3.91,0.06,9.46,13.72,27.14
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_389.ply,2025-001,Kitahime,,2025,232.6776608,222.27,6.507101,45.8,41.8,43.7,4.02,0.05,9.46,14.03,27.57
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_406.ply,2025-001,Kitahime,,2025,232.6776608,226.92,6.637565,44.4,41.1,42.7,3.93,0.07,9.46,13.61,27.08
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_421.ply,2025-001,Kitahime,,2025,232.6776608,227.6,6.606063,44.3,41.2,42.7,3.93,0.06,9.46,13.94,27.39
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_439.ply,2025-001,Kitahime,,2025,232.6776608,209.25,6.682634,47.1,42.0,44.4,3.92,0.06,9.45,12.75,26.17
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_457.ply,2025-001,Kitahime,,2025,232.6776608,232.75,6.657502,43.7,41.6,42.6,3.93,0.06,9.46,14.77,28.22
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_473.ply,2025-001,Kitahime,,2025,232.6776608,229.08,6.471227,45.5,42.4,43.9,3.92,0.07,9.44,15.0,28.43
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_491.ply,2025-001,Kitahime,,2025,232.6776608,222.43,6.913626,43.9,40.5,42.2,3.93,0.06,9.47,12.44,25.9
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_509.ply,2025-001,Kitahime,,2025,232.6776608,234.63,6.644384,43.6,41.5,42.6,4.01,0.05,9.44,14.41,27.92
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_526.ply,2025-001,Kitahime,,2025,232.6776608,218.02,6.912964,44.8,41.5,43.1,3.93,0.05,9.45,12.38,25.82
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_542.ply,2025-001,Kitahime,,2025,232.6776608,245.47,6.661202,42.4,41.8,42.1,4.23,0.06,9.47,15.02,28.78
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_559.ply,2025-001,Kitahime,,2025,232.6776608,220.5,6.77009,45.2,41.8,43.4,4.06,0.06,9.46,11.85,25.44
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_576.ply,2025-001,Kitahime,,2025,232.6776608,220.34,6.904042,43.8,40.1,41.9,3.91,0.06,9.44,12.15,25.56
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_592.ply,2025-001,Kitahime,,2025,232.6776608,222.75,6.944395,43.8,40.5,42.1,3.96,0.06,9.48,12.81,26.3
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_609.ply,2025-001,Kitahime,,2025,232.6776608,230.68,6.871436,43.5,41.4,42.4,4.01,0.06,9.45,14.0,27.53
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_629.ply,2025-001,Kitahime,,2025,232.6776608,223.78,6.995299,43.2,40.1,41.6,4.03,0.06,9.44,12.89,26.43
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_645.ply,2025-001,Kitahime,,2025,232.6776608,247.58,6.764754,41.6,41.2,41.4,4.04,0.06,9.46,14.57,28.14
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_088.ply,2025-002,Kitahime,,2025,385.0343866,492.69,11.772802,19.7,23.4,21.4,4.19,0.06,9.44,23.64,37.34
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_104.ply,2025-002,Kitahime,,2025,385.0343866,461.49,11.627645,21.2,23.7,22.3,4.18,0.06,9.46,21.37,35.07
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_121.ply,2025-002,Kitahime,,2025,385.0343866,442.82,11.61658,22.5,24.5,23.4,4.12,0.05,9.44,26.87,40.49
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_138.ply,2025-002,Kitahime,,2025,385.0343866,444.32,10.999601,22.9,24.6,23.7,4.09,0.05,9.44,21.53,35.12
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_153.ply,2025-002,Kitahime,,2025,385.0343866,451.11,11.200257,22.4,24.6,23.5,4.16,0.08,9.44,22.01,35.69
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_170.ply,2025-002,Kitahime,,2025,385.0343866,464.46,11.103867,21.9,24.8,23.3,4.12,0.06,9.45,23.71,37.33
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_187.ply,2025-002,Kitahime,,2025,385.0343866,442.97,11.200578,21.9,24.0,22.9,4.08,0.06,9.44,23.72,37.31
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_203.ply,2025-002,Kitahime,,2025,385.0343866,452.94,11.063883,22.4,24.8,23.6,4.38,0.08,9.46,21.42,35.34
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_218.ply,2025-002,Kitahime,,2025,385.0343866,464.82,11.331229,21.7,24.7,23.1,4.17,0.06,9.43,23.44,37.1
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_235.ply,2025-002,Kitahime,,2025,385.0343866,462.8,11.160319,21.8,24.4,23.0,4.13,0.06,9.46,22.56,36.21
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_251.ply,2025-002,Kitahime,,2025,385.0343866,471.43,11.414042,21.4,24.2,22.7,4.14,0.05,9.43,21.29,34.92
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_267.ply,2025-002,Kitahime,,2025,385.0343866,499.94,11.89458,19.8,23.5,21.5,4.15,0.06,9.45,24.75,38.42
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_285.ply,2025-002,Kitahime,,2025,385.0343866,454.65,11.076078,22.3,24.8,23.5,4.18,0.07,9.44,21.52,35.21
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_300.ply,2025-002,Kitahime,,2025,385.0343866,489.73,11.614173,20.1,23.6,21.7,4.19,0.05,9.44,22.38,36.07
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_316.ply,2025-002,Kitahime,,2025,385.0343866,495.8,11.715862,20.4,24.1,22.1,4.19,0.06,9.45,25.36,39.06
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_333.ply,2025-002,Kitahime,,2025,385.0343866,461.63,11.662514,21.2,23.8,22.4,4.15,0.06,9.45,22.15,35.81
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_352.ply,2025-002,Kitahime,,2025,385.0343866,472.69,11.445408,21.7,24.7,23.1,4.16,0.06,9.44,22.64,36.3
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_367.ply,2025-002,Kitahime,,2025,385.0343866,500.98,11.848453,19.7,23.2,21.3,4.19,0.06,9.46,24.29,38.0
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_383.ply,2025-002,Kitahime,,2025,385.0343866,504.81,11.853475,19.5,23.2,21.2,4.13,0.06,9.44,24.31,37.95
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_399.ply,2025-002,Kitahime,,2025,385.0343866,501.27,11.852252,19.7,23.5,21.4,4.16,0.07,9.45,24.9,38.59
