file_name,unique_id,cultivar,growing_season,year,gt_volume_ml,pred_volume_ml,chamfer_mm,precision,recall,f1,encoder_ms,latent_save_ms,decoder_ms,convex_hull_ms,exec_time_ms
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_065.ply,2025-000,Kitahime,,2025,155.1429522,177.25,3.614789,72.3,73.3,72.8,215.81,0.09,15.8,13.45,245.15
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_081.ply,2025-000,Kitahime,,2025,155.1429522,172.62,3.51095,74.1,75.5,74.8,3.92,0.06,15.01,10.81,29.8
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_097.ply,2025-000,Kitahime,,2025,155.1429522,195.28,3.867433,67.2,71.4,69.2,3.74,0.06,14.97,12.97,31.75
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_111.ply,2025-000,Kitahime,,2025,155.1429522,130.78,3.932757,71.0,64.8,67.8,3.72,0.06,15.02,9.18,27.99
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_127.ply,2025-000,Kitahime,,2025,155.1429522,180.15,3.802247,68.7,70.6,69.6,3.72,0.06,15.02,10.06,28.87
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_144.ply,2025-000,Kitahime,,2025,155.1429522,181.01,3.664088,70.6,71.9,71.2,3.75,0.06,15.01,10.83,29.66
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_158.ply,2025-000,Kitahime,,2025,155.1429522,200.2,3.886354,66.4,71.0,68.6,3.79,0.05,14.97,13.53,32.35
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_172.ply,2025-000,Kitahime,,2025,155.1429522,167.15,3.574382,73.3,73.6,73.5,3.72,0.06,14.97,11.11,29.87
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_188.ply,2025-000,Kitahime,,2025,155.1429522,171.54,3.503466,75.4,76.4,75.9,3.71,0.05,15.0,11.36,30.13
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_204.ply,2025-000,Kitahime,,2025,155.1429522,193.4,3.817288,68.6,72.3,70.4,3.75,0.06,15.0,12.7,31.52
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_217.ply,2025-000,Kitahime,,2025,155.1429522,184.63,3.622568,71.5,74.1,72.7,3.75,0.06,15.02,11.8,30.64
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_233.ply,2025-000,Kitahime,,2025,155.1429522,185.22,3.613276,71.6,74.4,73.0,3.74,0.06,14.99,12.0,30.8
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_249.ply,2025-000,Kitahime,,2025,155.1429522,170.28,3.569072,73.5,74.5,74.0,3.76,0.06,15.01,10.65,29.49
