file_name,unique_id,cultivar,growing_season,year,gt_volume_ml,pred_volume_ml,chamfer_mm,precision,recall,f1,encoder_ms,latent_save_ms,decoder_ms,convex_hull_ms,exec_time_ms
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_065.ply,2025-000,Kitahime,,2025,155.1429522,126.18,4.37981,66.4,57.9,61.8,126.65,0.13,15.88,13.96,156.64
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_081.ply,2025-000,Kitahime,,2025,155.1429522,119.06,4.616627,63.1,52.8,57.5,4.24,0.06,14.85,9.49,28.65
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_097.ply,2025-000,Kitahime,,2025,155.1429522,197.8,3.995025,64.5,68.4,66.4,3.8,0.06,14.84,13.96,32.68
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_111.ply,2025-000,Kitahime,,2025,155.1429522,146.21,3.925597,72.6,67.9,70.2,3.71,0.06,14.84,12.25,30.87
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_127.ply,2025-000,Kitahime,,2025,155.1429522,166.15,3.878837,70.4,68.9,69.7,3.76,0.06,14.84,12.33,31.01
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_144.ply,2025-000,Kitahime,,2025,155.1429522,160.84,3.821604,72.3,69.8,71.0,3.71,0.06,14.85,12.55,31.18
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_158.ply,2025-000,Kitahime,,2025,155.1429522,157.83,3.867473,72.7,70.6,71.6,3.74,0.06,14.87,12.26,30.93
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_172.ply,2025-000,Kitahime,,2025,155.1429522,126.64,4.378859,62.2,54.0,57.8,3.72,0.06,14.85,9.56,28.2
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_188.ply,2025-000,Kitahime,,2025,155.1429522,155.37,3.815302,73.5,71.3,72.4,3.79,0.06,14.88,11.26,30.0
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_204.ply,2025-000,Kitahime,,2025,155.1429522,142.9,4.04034,72.4,66.8,69.5,3.71,0.06,14.84,11.6,30.22
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_217.ply,2025-000,Kitahime,,2025,155.1429522,160.75,3.831604,72.4,70.6,71.5,3.83,0.07,14.87,11.89,30.67
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_233.ply,2025-000,Kitahime,,2025,155.1429522,162.75,3.815535,72.3,70.5,71.4,3.81,0.06,14.85,11.95,30.69
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_249.ply,2025-000,Kitahime,,2025,155.1429522,192.75,4.131747,62.5,65.7,64.1,3.76,0.06,14.82,12.91,31.55
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_263.ply,2025-000,Kitahime,,2025,155.1429522,165.33,3.684824,73.7,72.9,73.3,3.8,0.06,14.83,11.57,30.27
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_277.ply,2025-000,Kitahime,,2025,155.1429522,164.67,3.80047,71.9,69.6,70.8,3.76,0.06,14.88,12.33,31.03
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_294.ply,2025-000,Kitahime,,2025,155.1429522,162.51,3.731309,73.8,72.8,73.3,3.73,0.06,14.87,11.39,30.05
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_309.ply,2025-000,Kitahime,,2025,155.1429522,183.18,3.991616,64.4,66.0,65.2,3.75,0.06,14.82,12.33,30.97
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_321.ply,2025-000,Kitahime,,2025,155.1429522,182.12,3.997963,64.4,66.4,65.4,3.72,0.06,14.83,12.01,30.62
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_337.ply,2025-000,Kitahime,,2025,155.1429522,196.26,4.256911,61.1,65.0,63.0,3.85,0.06,14.86,13.98,32.76
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_355.ply,2025-000,Kitahime,,2025,155.1429522,175.73,3.979307,67.0,67.0,67.0,3.7,0.06,14.93,12.12,30.82
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_370.ply,2025-000,Kitahime,,2025,155.1429522,182.74,4.004462,64.3,66.1,65.2,3.73,0.06,14.84,12.25,30.89
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_383.ply,2025-000,Kitahime,,2025,155.1429522,208.47,4.129676,61.5,66.7,64.0,3.81,0.06,14.85,15.01,33.73
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_400.ply,2025-000,Kitahime,,2025,155.1429522,199.63,4.017402,63.9,68.6,66.1,3.75,0.06,14.86,14.77,33.45
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_416.ply,2025-000,Kitahime,,2025,155.1429522,195.57,3.982831,64.1,68.5,66.2,3.78,0.06,14.87,14.15,32.87
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_430.ply,2025-000,Kitahime,,2025,155.1429522,211.88,4.365826,58.3,64.3,61.2,3.78,0.06,14.88,15.22,33.94
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_445.ply,2025-000,Kitahime,,2025,155.1429522,202.39,4.177618,61.9,66.8,64.3,3.72,0.06,14.86,14.97,33.62
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_463.ply,2025-000,Kitahime,,2025,155.1429522,229.94,4.970228,51.5,57.9,54.5,3.85,0.07,14.88,15.4,34.21
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_477.ply,2025-000,Kitahime,,2025,155.1429522,225.15,4.554739,56.4,63.3,59.7,3.81,0.06,14.85,15.61,34.35
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_493.ply,2025-000,Kitahime,,2025,155.1429522,206.74,4.080264,62.6,68.1,65.3,3.77,0.07,14.84,14.8,33.5
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_512.ply,2025-000,Kitahime,,2025,155.1429522,199.29,3.927551,64.3,68.7,66.4,3.79,0.06,14.86,14.32,33.04
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_525.ply,2025-000,Kitahime,,2025,155.1429522,192.51,3.898747,65.3,69.2,67.2,3.79,0.06,14.85,13.79,32.49
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_539.ply,2025-000,Kitahime,,2025,155.1429522,186.14,3.884515,66.4,68.7,67.5,3.77,0.06,14.86,12.15,30.84
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_555.ply,2025-000,Kitahime,,2025,155.1429522,180.79,3.939333,65.0,66.5,65.7,3.8,0.06,14.84,12.08,30.79
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_572.ply,2025-000,Kitahime,,2025,155.1429522,186.95,4.138218,62.4,64.6,63.5,3.79,0.06,14.82,12.34,31.02
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_586.ply,2025-000,Kitahime,,2025,155.1429522,177.42,3.962145,65.5,66.5,66.0,3.73,0.06,14.87,12.06,30.73
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_604.ply,2025-000,Kitahime,,2025,155.1429522,178.92,3.839542,66.5,68.1,67.3,3.72,0.06,14.86,11.74,30.39
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_619.ply,2025-000,Kitahime,,2025,155.1429522,157.52,3.716853,74.4,72.2,73.3,3.72,0.07,14.85,11.78,30.43
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_632.ply,2025-000,Kitahime,,2025,155.1429522,195.23,3.894459,65.3,69.2,67.2,3.82,0.06,14.87,14.1,32.86
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_650.ply,2025-000,Kitahime,,2025,155.1429522,169.41,3.72091,70.9,69.8,70.3,3.81,0.06,14.84,13.11,31.83
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_069.ply,2025-001,Kitahime,,2025,232.6776608,175.44,6.738378,49.6,40.8,44.8,3.67,0.06,14.82,12.31,30.87
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_101.ply,2025-001,Kitahime,,2025,232.6776608,174.24,6.753443,49.7,40.6,44.7,3.74,0.06,14.82,12.84,31.47
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_116.ply,2025-001,Kitahime,,2025,232.6776608,192.06,6.386779,49.7,42.6,45.9,3.7,0.06,14.84,12.57,31.18
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_131.ply,2025-001,Kitahime,,2025,232.6776608,189.64,6.342412,50.5,42.9,46.4,3.69,0.06,14.84,12.37,30.98
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_150.ply,2025-001,Kitahime,,2025,232.6776608,198.12,6.284876,50.0,43.3,46.4,3.72,0.06,14.83,14.04,32.67
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_170.ply,2025-001,Kitahime,,2025,232.6776608,186.76,6.419654,50.8,43.2,46.7,3.71,0.06,14.83,13.21,31.82
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_185.ply,2025-001,Kitahime,,2025,232.6776608,193.79,6.485783,49.1,41.9,45.2,3.71,0.06,14.82,16.59,35.19
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_201.ply,2025-001,Kitahime,,2025,232.6776608,192.35,6.361861,49.8,42.7,46.0,3.76,0.07,14.87,12.73,31.44
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_217.ply,2025-001,Kitahime,,2025,232.6776608,202.51,6.143896,49.9,43.9,46.7,3.75,0.06,14.85,13.9,32.57
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_236.ply,2025-001,Kitahime,,2025,232.6776608,199.49,6.229208,50.4,44.0,47.0,3.7,0.06,14.85,13.96,32.59
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_251.ply,2025-001,Kitahime,,2025,232.6776608,196.71,6.247141,50.1,43.4,46.5,3.82,0.07,14.85,13.43,32.18
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_269.ply,2025-001,Kitahime,,2025,232.6776608,196.72,6.391768,48.8,42.2,45.3,3.67,0.06,14.92,13.3,31.95
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_286.ply,2025-001,Kitahime,,2025,232.6776608,194.19,6.273015,50.1,43.4,46.5,3.68,0.06,14.83,13.01,31.59
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_303.ply,2025-001,Kitahime,,2025,232.6776608,204.24,6.265952,49.1,43.2,45.9,3.67,0.06,14.85,14.24,32.82
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_320.ply,2025-001,Kitahime,,2025,232.6776608,199.07,6.24713,50.4,43.8,46.9,3.81,0.07,14.86,14.18,32.93
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_335.ply,2025-001,Kitahime,,2025,232.6776608,209.64,6.305113,47.8,42.4,45.0,3.67,0.06,14.84,13.93,32.51
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_353.ply,2025-001,Kitahime,,2025,232.6776608,210.52,6.31823,47.5,42.0,44.6,3.73,0.06,14.85,13.85,32.51
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_370.ply,2025-001,Kitahime,,2025,232.6776608,206.76,6.269216,48.7,42.9,45.6,3.76,0.07,14.88,13.88,32.6
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_389.ply,2025-001,Kitahime,,2025,232.6776608,206.59,6.275941,48.9,43.1,45.8,3.71,0.06,14.83,14.35,32.96
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_406.ply,2025-001,Kitahime,,2025,232.6776608,184.99,6.545686,50.5,42.2,46.0,3.72,0.07,14.85,15.9,34.55
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_421.ply,2025-001,Kitahime,,2025,232.6776608,207.15,6.307263,48.0,42.3,44.9,3.68,0.06,14.82,13.89,32.46
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_439.ply,2025-001,Kitahime,,2025,232.6776608,192.71,6.433878,48.9,42.3,45.4,3.79,0.07,14.86,13.23,31.97
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_457.ply,2025-001,Kitahime,,2025,232.6776608,200.96,6.277532,49.5,43.2,46.2,3.71,0.06,14.85,13.99,32.61
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_473.ply,2025-001,Kitahime,,2025,232.6776608,199.55,6.310771,49.4,42.7,45.8,3.72,0.06,14.85,14.24,32.88
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_491.ply,2025-001,Kitahime,,2025,232.6776608,196.88,6.352388,49.1,42.9,45.8,3.72,0.06,14.84,13.65,32.28
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_509.ply,2025-001,Kitahime,,2025,232.6776608,196.05,6.22436,50.4,43.9,46.9,3.8,0.07,14.84,13.35,32.07
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_526.ply,2025-001,Kitahime,,2025,232.6776608,187.67,6.752573,48.4,40.9,44.3,3.65,0.06,14.82,14.97,33.52
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_542.ply,2025-001,Kitahime,,2025,232.6776608,222.84,6.67305,44.5,41.5,42.9,3.72,0.06,14.86,15.75,34.4
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_559.ply,2025-001,Kitahime,,2025,232.6776608,192.6,6.501019,48.4,41.9,44.9,3.77,0.07,14.88,12.68,31.42
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_576.ply,2025-001,Kitahime,,2025,232.6776608,199.02,6.312818,49.3,43.1,46.0,3.75,0.06,14.86,14.84,33.52
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_592.ply,2025-001,Kitahime,,2025,232.6776608,212.01,6.361711,46.6,41.7,44.0,3.73,0.06,14.81,14.41,33.02
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_609.ply,2025-001,Kitahime,,2025,232.6776608,234.31,6.860344,42.3,40.1,41.2,3.74,0.06,14.82,16.87,35.5
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_629.ply,2025-001,Kitahime,,2025,232.6776608,193.36,6.49965,47.9,41.8,44.7,3.74,0.06,14.86,13.85,32.53
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_645.ply,2025-001,Kitahime,,2025,232.6776608,205.22,6.32438,48.3,42.5,45.2,3.75,0.06,14.82,13.75,32.39
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_088.ply,2025-002,Kitahime,,2025,385.0343866,373.51,10.774771,28.4,27.2,27.7,3.76,0.06,14.84,28.79,47.46
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_104.ply,2025-002,Kitahime,,2025,385.0343866,401.7,10.7495,24.1,24.2,24.2,3.87,0.06,14.85,25.89,44.69
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_121.ply,2025-002,Kitahime,,2025,385.0343866,399.14,10.647449,24.1,24.0,24.1,3.75,0.07,14.83,25.04,43.7
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_138.ply,2025-002,Kitahime,,2025,385.0343866,396.44,10.573622,24.2,23.8,24.0,3.78,0.06,14.85,24.48,43.18
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_153.ply,2025-002,Kitahime,,2025,385.0343866,403.09,10.629433,24.0,23.9,23.9,3.89,0.07,14.85,25.5,44.32
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_170.ply,2025-002,Kitahime,,2025,385.0343866,405.78,10.559328,23.7,23.3,23.5,3.77,0.06,14.87,25.64,44.35
data/3DPotatoTwin/1_rgbd/2_pcd/2025-002/2025-002_pcd_187.ply,2025-002,Kitahime,,2025,385.0343866,393.21,10.470885,24.6,24.0,24.3,3.8,0.06,14.85,24.84,43.56
