file_name,unique_id,cultivar,growing_season,year,gt_volume_ml,pred_volume_ml,chamfer_mm,precision,recall,f1,encoder_ms,latent_save_ms,decoder_ms,convex_hull_ms,exec_time_ms
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_065.ply,2025-000,Kitahime,,2025,155.1429522,125.82,4.918463,59.9,50.8,55.0,186.94,0.12,3.54,10.04,200.65
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_081.ply,2025-000,Kitahime,,2025,155.1429522,105.86,5.409706,56.5,42.2,48.3,5.48,0.07,2.59,4.2,12.35
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_097.ply,2025-000,Kitahime,,2025,155.1429522,157.28,4.063206,66.7,63.5,65.1,4.79,0.06,2.59,5.81,13.25
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_111.ply,2025-000,Kitahime,,2025,155.1429522,109.75,5.102414,58.8,46.3,51.8,4.97,0.06,2.58,4.54,12.16
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_127.ply,2025-000,Kitahime,,2025,155.1429522,140.17,4.139461,67.7,62.4,64.9,4.82,0.06,2.59,5.31,12.79
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_144.ply,2025-000,Kitahime,,2025,155.1429522,159.02,4.035063,67.7,65.8,66.7,4.45,0.06,2.57,5.92,13.01
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_158.ply,2025-000,Kitahime,,2025,155.1429522,125.41,4.80741,63.3,54.2,58.4,4.73,0.07,2.59,4.9,12.3
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_172.ply,2025-000,Kitahime,,2025,155.1429522,105.2,5.366295,57.4,42.7,48.9,5.08,0.08,2.63,5.82,13.62
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_188.ply,2025-000,Kitahime,,2025,155.1429522,155.01,3.963112,69.4,66.4,67.9,4.73,0.06,2.58,7.08,14.46
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_204.ply,2025-000,Kitahime,,2025,155.1429522,106.25,5.415959,56.0,41.9,47.9,4.38,0.06,2.59,5.3,12.33
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_217.ply,2025-000,Kitahime,,2025,155.1429522,154.26,4.029301,68.5,64.9,66.7,4.51,0.06,2.58,7.21,14.37
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_233.ply,2025-000,Kitahime,,2025,155.1429522,126.17,4.815495,63.3,54.5,58.5,4.52,0.07,2.58,6.26,13.44
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_249.ply,2025-000,Kitahime,,2025,155.1429522,155.59,4.196349,66.6,63.2,64.9,4.52,0.07,2.58,5.91,13.09
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_263.ply,2025-000,Kitahime,,2025,155.1429522,161.53,4.118876,66.1,65.3,65.7,5.26,0.08,2.61,5.93,13.89
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_277.ply,2025-000,Kitahime,,2025,155.1429522,140.46,4.814665,62.6,55.3,58.7,4.48,0.06,2.58,5.22,12.35
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_294.ply,2025-000,Kitahime,,2025,155.1429522,101.23,5.496704,54.9,40.6,46.7,4.55,0.07,2.61,20.64,27.87
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_309.ply,2025-000,Kitahime,,2025,155.1429522,148.67,4.015387,68.4,63.8,66.0,4.51,0.07,2.59,5.52,12.69
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_321.ply,2025-000,Kitahime,,2025,155.1429522,128.66,4.667862,65.5,56.7,60.8,4.77,0.06,2.59,5.62,13.05
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_337.ply,2025-000,Kitahime,,2025,155.1429522,116.75,4.726989,66.2,54.4,59.7,4.43,0.07,2.59,4.69,11.78
