file_name,unique_id,cultivar,growing_season,year,gt_volume_ml,pred_volume_ml,chamfer_mm,precision,recall,f1,encoder_ms,latent_save_ms,decoder_ms,convex_hull_ms,exec_time_ms
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_065.ply,2025-000,Kitahime,,2025,155.1429522,191.88,4.042843,64.1,67.2,65.6,2952.75,0.22,161.43,786.75,3901.15
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_081.ply,2025-000,Kitahime,,2025,155.1429522,136.15,4.466113,66.0,58.2,61.9,4.9,0.07,2.58,17.35,24.9
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_097.ply,2025-000,Kitahime,,2025,155.1429522,202.63,4.322567,60.9,64.8,62.8,4.75,0.06,2.57,18.96,26.34
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_111.ply,2025-000,Kitahime,,2025,155.1429522,203.9,4.454744,58.2,62.4,60.2,4.17,0.06,2.56,17.58,24.38
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_127.ply,2025-000,Kitahime,,2025,155.1429522,215.92,4.838222,52.1,57.5,54.7,4.65,0.06,2.56,19.5,26.77
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_144.ply,2025-000,Kitahime,,2025,155.1429522,200.3,4.10039,61.6,66.0,63.7,4.7,0.06,2.55,17.27,24.59
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_158.ply,2025-000,Kitahime,,2025,155.1429522,189.67,4.010794,64.6,68.0,66.3,4.3,0.06,2.56,16.46,23.39
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_172.ply,2025-000,Kitahime,,2025,155.1429522,165.59,3.904094,69.9,69.4,69.7,4.73,0.05,2.56,17.56,24.9
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_188.ply,2025-000,Kitahime,,2025,155.1429522,156.02,3.512543,77.4,75.8,76.6,5.09,0.06,2.58,17.47,25.21
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_204.ply,2025-000,Kitahime,,2025,155.1429522,145.49,4.379036,68.5,62.5,65.4,4.67,0.07,2.56,19.31,26.62
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_217.ply,2025-000,Kitahime,,2025,155.1429522,176.55,3.715389,70.2,71.5,70.8,4.63,0.07,2.57,17.71,25.0
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_233.ply,2025-000,Kitahime,,2025,155.1429522,188.88,3.926487,65.6,69.0,67.3,5.03,0.07,2.58,16.77,24.45
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_249.ply,2025-000,Kitahime,,2025,155.1429522,182.4,3.916076,67.0,69.6,68.2,5.77,0.08,2.6,17.61,26.06
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_263.ply,2025-000,Kitahime,,2025,155.1429522,192.87,3.867594,65.8,69.9,67.8,5.42,0.09,2.61,19.06,27.2
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_277.ply,2025-000,Kitahime,,2025,155.1429522,172.34,3.721698,73.1,73.2,73.1,5.32,0.08,2.62,17.86,25.89
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_294.ply,2025-000,Kitahime,,2025,155.1429522,127.68,4.514638,61.9,54.1,57.8,5.21,0.1,2.62,17.2,25.12
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_309.ply,2025-000,Kitahime,,2025,155.1429522,158.7,3.877494,72.8,71.7,72.2,5.36,0.09,2.63,18.01,26.11
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_321.ply,2025-000,Kitahime,,2025,155.1429522,164.87,3.65862,74.6,74.8,74.7,5.57,0.08,2.6,17.97,26.23
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_337.ply,2025-000,Kitahime,,2025,155.1429522,160.95,3.630321,75.5,74.6,75.1,5.76,0.08,2.61,17.2,25.66
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_355.ply,2025-000,Kitahime,,2025,155.1429522,131.03,4.456173,65.8,57.8,61.6,5.65,0.09,2.62,17.78,26.16
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_370.ply,2025-000,Kitahime,,2025,155.1429522,179.78,3.76309,69.0,71.0,70.0,5.58,0.08,2.61,18.1,26.39
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_383.ply,2025-000,Kitahime,,2025,155.1429522,161.21,3.362541,78.5,78.8,78.6,5.26,0.1,2.62,16.79,24.79
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_400.ply,2025-000,Kitahime,,2025,155.1429522,140.57,3.892656,73.1,67.8,70.4,5.1,0.08,2.67,18.74,26.6
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_416.ply,2025-000,Kitahime,,2025,155.1429522,214.44,4.169242,60.9,65.4,63.1,5.45,0.09,2.61,18.91,27.08
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_430.ply,2025-000,Kitahime,,2025,155.1429522,186.15,3.547399,72.0,75.6,73.8,5.52,0.11,2.63,19.16,27.43
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_445.ply,2025-000,Kitahime,,2025,155.1429522,157.15,3.287941,80.2,79.9,80.1,5.08,0.09,2.61,17.47,25.26
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_463.ply,2025-000,Kitahime,,2025,155.1429522,184.73,3.510009,73.1,76.6,74.8,4.53,0.07,2.57,17.46,24.64
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_477.ply,2025-000,Kitahime,,2025,155.1429522,176.63,3.028643,79.8,82.4,81.1,4.97,0.06,2.56,17.29,24.89
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_493.ply,2025-000,Kitahime,,2025,155.1429522,183.29,3.33827,74.7,77.9,76.3,4.78,0.07,2.58,16.51,23.96
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_512.ply,2025-000,Kitahime,,2025,155.1429522,169.73,3.244854,77.7,79.2,78.5,4.54,0.07,2.57,17.61,24.8
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_525.ply,2025-000,Kitahime,,2025,155.1429522,161.53,2.982063,82.1,81.7,81.9,4.76,0.07,2.57,17.3,24.7
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_539.ply,2025-000,Kitahime,,2025,155.1429522,179.26,3.468815,74.0,76.3,75.1,4.29,0.06,2.57,17.72,24.65
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_555.ply,2025-000,Kitahime,,2025,155.1429522,163.63,3.517686,76.3,77.2,76.7,4.59,0.06,2.55,16.11,23.33
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_572.ply,2025-000,Kitahime,,2025,155.1429522,218.25,4.298083,59.5,64.5,61.9,4.26,0.06,2.55,19.87,26.75
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_586.ply,2025-000,Kitahime,,2025,155.1429522,163.83,3.604441,75.3,76.0,75.7,4.44,0.07,2.58,16.2,23.29
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_604.ply,2025-000,Kitahime,,2025,155.1429522,157.95,2.982437,83.6,83.0,83.3,4.32,0.05,2.55,16.86,23.79
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_619.ply,2025-000,Kitahime,,2025,155.1429522,152.99,3.125551,80.6,79.5,80.0,4.54,0.06,2.56,16.23,23.39
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_632.ply,2025-000,Kitahime,,2025,155.1429522,138.71,3.457149,79.2,76.1,77.6,4.5,0.06,2.57,17.33,24.46
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_650.ply,2025-000,Kitahime,,2025,155.1429522,189.51,3.711024,68.5,72.4,70.4,4.29,0.07,2.56,19.54,26.46
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_069.ply,2025-001,Kitahime,,2025,232.6776608,213.53,6.495006,47.6,42.5,44.9,4.62,0.06,2.56,688.72,695.97
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_101.ply,2025-001,Kitahime,,2025,232.6776608,228.09,6.397213,46.0,42.7,44.3,4.99,0.08,2.59,19.25,26.92
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_116.ply,2025-001,Kitahime,,2025,232.6776608,220.3,6.535609,45.5,41.4,43.3,4.58,0.07,2.57,17.28,24.51
data/3DPotatoTwin/1_rgbd/2_pcd/2025-001/2025-001_pcd_131.ply,2025-001,Kitahime,,2025,232.6776608,213.46,6.552594,46.3,41.6,43.8,5.94,0.07,2.58,17.42,26.02
