file_name,unique_id,cultivar,growing_season,year,gt_volume_ml,pred_volume_ml,chamfer_mm,precision,recall,f1,encoder_ms,latent_save_ms,decoder_ms,convex_hull_ms,exec_time_ms
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_065.ply,2025-000,Kitahime,,2025,155.1429522,119.87,4.19405,70.5,59.8,64.7,177.36,0.11,3.44,10.15,191.07
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_081.ply,2025-000,Kitahime,,2025,155.1429522,119.87,4.195986,70.3,59.8,64.7,4.45,0.07,2.56,4.83,11.91
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_097.ply,2025-000,Kitahime,,2025,155.1429522,125.58,3.81843,76.9,67.3,71.8,4.37,0.06,2.57,4.77,11.77
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_111.ply,2025-000,Kitahime,,2025,155.1429522,119.22,4.174557,70.5,59.9,64.8,4.1,0.05,2.55,4.87,11.59
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_127.ply,2025-000,Kitahime,,2025,155.1429522,129.45,3.96738,73.8,65.8,69.6,4.15,0.05,2.55,5.05,11.8
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_144.ply,2025-000,Kitahime,,2025,155.1429522,133.55,4.071267,72.4,65.1,68.6,4.12,0.05,2.54,5.11,11.83
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_158.ply,2025-000,Kitahime,,2025,155.1429522,126.56,3.858619,75.7,66.8,71.0,4.12,0.05,2.55,5.05,11.77
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_172.ply,2025-000,Kitahime,,2025,155.1429522,119.87,4.191264,70.5,59.8,64.7,4.11,0.05,2.55,4.82,11.55
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_188.ply,2025-000,Kitahime,,2025,155.1429522,124.0,3.854571,77.3,68.3,72.6,4.41,0.07,2.58,4.94,12.01
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_204.ply,2025-000,Kitahime,,2025,155.1429522,124.14,4.048402,70.5,61.0,65.4,4.1,0.06,2.55,5.04,11.75
