file_name,unique_id,cultivar,growing_season,year,gt_volume_ml,pred_volume_ml,chamfer_mm,precision,recall,f1,encoder_ms,latent_save_ms,decoder_ms,convex_hull_ms,exec_time_ms
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_065.ply,2025-000,Kitahime,,2025,155.1429522,208.54,4.552426,57.2,61.5,59.3,189.24,0.12,3.51,65.3,258.17
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_081.ply,2025-000,Kitahime,,2025,155.1429522,136.37,4.431655,67.2,60.0,63.4,4.92,0.07,2.59,19.1,26.68
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_097.ply,2025-000,Kitahime,,2025,155.1429522,234.17,5.447323,47.5,53.7,50.4,4.83,0.06,2.58,26.67,34.15
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_111.ply,2025-000,Kitahime,,2025,155.1429522,193.48,4.093742,63.3,66.9,65.1,4.61,0.06,2.57,23.47,30.71
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_127.ply,2025-000,Kitahime,,2025,155.1429522,206.0,4.447335,59.0,63.0,60.9,4.17,0.06,2.57,29.39,36.19
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_144.ply,2025-000,Kitahime,,2025,155.1429522,207.41,4.321262,58.6,62.7,60.6,4.34,0.06,2.57,24.96,31.93
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_158.ply,2025-000,Kitahime,,2025,155.1429522,187.95,4.011853,65.1,68.4,66.7,4.78,0.06,2.57,27.29,34.7
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_172.ply,2025-000,Kitahime,,2025,155.1429522,153.27,4.136313,70.4,67.4,68.9,4.18,0.05,2.57,19.92,26.73
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_188.ply,2025-000,Kitahime,,2025,155.1429522,183.36,3.812312,67.6,70.4,69.0,4.44,0.06,2.58,23.33,30.41
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_204.ply,2025-000,Kitahime,,2025,155.1429522,162.74,4.679861,61.0,58.7,59.8,4.16,0.06,2.57,23.13,29.92
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_217.ply,2025-000,Kitahime,,2025,155.1429522,189.88,4.01059,65.1,67.9,66.4,4.42,0.07,2.59,24.17,31.26
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_233.ply,2025-000,Kitahime,,2025,155.1429522,185.8,3.939014,66.2,69.1,67.6,4.32,0.06,2.58,23.28,30.24
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_249.ply,2025-000,Kitahime,,2025,155.1429522,197.0,4.030694,62.8,66.9,64.8,4.5,0.06,2.58,34.13,41.28
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_263.ply,2025-000,Kitahime,,2025,155.1429522,189.91,3.873234,65.9,69.7,67.8,4.81,0.07,2.58,23.17,30.65
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_277.ply,2025-000,Kitahime,,2025,155.1429522,180.96,3.87619,68.3,70.3,69.3,5.11,0.08,2.61,21.0,28.79
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_294.ply,2025-000,Kitahime,,2025,155.1429522,122.99,4.83963,59.3,49.8,54.2,5.02,0.08,2.64,17.61,25.35
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_309.ply,2025-000,Kitahime,,2025,155.1429522,168.8,3.789701,71.9,72.0,71.9,4.94,0.08,2.61,20.47,28.12
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_321.ply,2025-000,Kitahime,,2025,155.1429522,136.54,4.054572,73.8,67.5,70.5,5.18,0.06,2.59,17.81,25.65
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_337.ply,2025-000,Kitahime,,2025,155.1429522,166.11,3.554618,76.1,75.9,76.0,4.87,0.08,2.61,23.06,30.62
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_355.ply,2025-000,Kitahime,,2025,155.1429522,167.96,3.815618,71.0,70.6,70.8,4.83,0.07,2.61,20.16,27.69
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_370.ply,2025-000,Kitahime,,2025,155.1429522,168.05,3.629496,74.3,74.9,74.6,5.19,0.08,2.62,20.03,27.94
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_383.ply,2025-000,Kitahime,,2025,155.1429522,163.03,3.193192,80.6,81.0,80.8,5.35,0.08,2.63,19.5,27.56
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_400.ply,2025-000,Kitahime,,2025,155.1429522,130.13,3.91768,71.5,64.6,67.8,4.91,0.09,2.62,20.29,27.91
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_416.ply,2025-000,Kitahime,,2025,155.1429522,203.92,3.901627,65.5,70.1,67.7,5.93,0.07,2.6,28.56,37.17
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_430.ply,2025-000,Kitahime,,2025,155.1429522,196.14,3.805356,66.9,71.6,69.1,5.66,0.09,2.65,28.43,36.84
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_445.ply,2025-000,Kitahime,,2025,155.1429522,172.98,3.409432,74.8,76.6,75.7,5.82,0.08,2.61,23.39,31.91
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_463.ply,2025-000,Kitahime,,2025,155.1429522,193.02,3.596536,69.8,73.8,71.8,4.95,0.08,2.62,26.67,34.34
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_477.ply,2025-000,Kitahime,,2025,155.1429522,158.04,3.193028,79.7,81.0,80.3,5.17,0.07,2.61,22.26,30.12
data/3DPotatoTwin/1_rgbd/2_pcd/2025-000/2025-000_pcd_493.ply,2025-000,Kitahime,,2025,155.1429522,145.36,3.069137,83.8,81.9,82.8,5.15,0.08,2.62,20.1,27.95
